cluster,key word,response,processed response
1,captur,"Remove lecture capture videos as this de-motivates me to go to scheduled in-person lectures, as they record them and put them online... I end up not being able to catch up with all the work ",remov lectur captur video demotiv go schedul inperson lectur record put onlin end abl catch work
1,shorter,Shorter lectures ,shorter lectur
1,night,"have all lectures be recorded, so i can sleep in and not miss content after a night out etc ",lectur record sleep miss content night etc
1,better,Better lecturers,better lectur
1,nois,"Smaller lectures, it’s hard to pay attention when you’re far away from the lecturer and there is a lot of noise from typing",smaller lectur it’ hard pay attent you’r far away lectur lot nois type
1,twice,Lectures are recorded so we can go back and rewatch for revision or to make sure we understand as sometimes you need to hear something twice,lectur record go back rewatch revis make sure understand sometim need hear someth twice
1,less,Less lectures,less lectur
1,spread,Spread out the teaching hours throughout the week instead of several lectures over a few days. Likely to stay more focussed throughout lectures and spreads out the workload over the week. ,spread teach hour throughout week instead sever lectur day like stay focuss throughout lectur spread workload week
1,refer,They are recorded for later reference. ,record later refer
1,els,A little more group work rather than reading a lecture but not much else ,littl group work rather read lectur much els
1,rather,More lecturers rather than just seminar,lectur rather seminar
1,you,"I would make them more interactive. It can be very difficult to concentrate for 2 hours at a time, when it’s your second lecture of the day, you’re sitting next to your friends and you’re tired from the constant lack of sleep, when a lecturer simply talks at you the whole time.",would make interact difficult concentr 2 hour time it’ second lectur day you’r sit next friend you’r tire constant lack sleep lectur simpli talk whole time
1,kept,"Shorter lectures and practicals, kept more concise and focused",shorter lectur practic kept concis focus
1,perman,I do wish lectures were recorded for when i am ill or cannot attend (maybe this will be a permanent change!),wish lectur record ill cannot attend mayb perman chang
1,qanda,"I mainly have lectures - breaking these up with interactive parts, QandA style rather than the lecturer talking for the straight hour.",mainli lectur break interact part qanda style rather lectur talk straight hour
1,access,More accessible content online - recorded lectures have been such a help rather than purely the PowerPoint slides being accessible before class.,access content onlin record lectur help rather pure powerpoint slide access class
1,pick,I would change the fact that our lecturers sometimes pick on us to answer questions ,would chang fact lectur sometim pick us answer question
1,qa,More time for in person Q&A at the end of a lecture ,time person qa end lectur
1,record,They are recorded,record
1,back,Not have back to back lectures in different subjects (miss beginning of classes while moving between them),back back lectur differ subject miss begin class move
1,itll,"That our lecturers would give us time to write notes during a lecture instead of just saying ""it\'ll be uploaded to canvas later"".",lectur would give us time write note lectur instead say itll upload canva later
1,tutori,More tutorials and less lectures ,tutori less lectur
1,fun,I don't think there's a way of making lectures fun,dont think there way make lectur fun
1,bu,Have more practicals demonstrates bu the lecturer ,practic demonstr bu lectur
1,slow,"Have teaching more slow, or provide prior learning so you understand the lectures.",teach slow provid prior learn understand lectur
1,back,If it was more specified in each lecture of what we need to actually know and what is extra information. I think lectures need to be more interactive then just being talked at for an hour- it’s hard to intake all the information especially when you have 4 back to back lectures.,specifi lectur need actual know extra inform think lectur need interact talk hour it’ hard intak inform especi 4 back back lectur
1,alway,Wished they recorded every lecture so we can always go back to it ,wish record everi lectur alway go back
1,thst,"Very large groups, go through lectures at a fast pace thsts difficult to understand, intimidating environment ",larg group go lectur fast pace thst difficult understand intimid environ
1,lectur,More lectures ,lectur
1,preread,Pre-reading as opposed to extra reading after the lecture ,preread oppos extra read lectur
1,worshopsdiscuss,More worshops/discussion groups (as my degree is big the majority of my lectures are 200 people) ,worshopsdiscuss group degre big major lectur 200 peopl
1,live,Not just recorded but live ,record live
1,alevel,More and better relationships with lecturers a bit like with A-level teachers,better relationship lectur bit like alevel teacher
1,rather,More seminars rather than lectures,seminar rather lectur
1,split,Split long lectures to be given at another time,split long lectur given anoth time
1,write,"Record. The. Lectures. Especially in history there is so much information which is simply not possible to retain. I miss a lot because I tend to write and type rather slowly. And if not recording, then at least that the lecture slides are uploaded before the lecture happens, so I can prep and write on the slides themselves during the lecture.",record lectur especi histori much inform simpli possibl retain miss lot tend write type rather slowli record least lectur slide upload lectur happen prep write slide lectur
1,drop,Reduce lecture length as I often have 2-3 hour lectures which my focus drops in by the end.,reduc lectur length often 23 hour lectur focu drop end
1,fatigu,Not make lectures compulsory - when ill or fatigued would be nice to not drag myself to lectures.,make lectur compulsori ill fatigu would nice drag lectur
1,reliabl,More reliability of lecture recordings ,reliabl lectur record
1,empti,"My main issues with in-person lectures is sometimes some lecturers have empty presentations without their speech, so if you’re a bit slower typing/ writing notes you can miss something and not have the prompt to fill it in after class. ",main issu inperson lectur sometim lectur empti present without speech you’r bit slower type write note miss someth prompt fill class
1,ld,l'd prefer them to be recorded so I can listen to them back after especially when the topic is complicated ,ld prefer record listen back especi topic complic
1,walk,"For some modules the room for the lecture would be about 30 min walk away from the main building, once a lecturer was running an hour late and we didn't know - it was very inconvenient that we couldn't just walk to reception and ask, the office phones were also not answered so we had no idea what was going on. The location could have been better.",modul room lectur would 30 min walk away main build lectur run hour late didnt know inconveni couldnt walk recept ask offic phone also answer idea go locat could better
1,speed,The speed of the lecture in some cases for better note taking.,speed lectur case better note take
1,polleverywherequizz,Using Kahoot or PollEverywhere/quizzes during lectures to monitor understanding as the content is taught since sometimes the lecture is not as engaging and it would help to have a bit more active learning during. ,use kahoot polleverywherequizz lectur monitor understand content taught sinc sometim lectur engag would help bit activ learn
1,agre,All of my lecturers agreeing to record lectures,lectur agre record lectur
1,closer,Lectures spaced closer together- less travelling ,lectur space closer togeth less travel
1,best,Smaller group sizes I don’t always think lectures are the best way of learning - lectures asking more questions etc,smaller group size don’t alway think lectur best way learn lectur ask question etc
1,copi,lecture notes to be provided in a physical copy,lectur note provid physic copi
1,record,"Record the lectures for revision use, I have to record it myself on my phone ",record lectur revis use record phone
1,label,I wish lecturers used more printed resources so we could label a particular anatomical drawing throughout the lecture - an example ,wish lectur use print resourc could label particular anatom draw throughout lectur exampl
1,viru,Having our lectures recorded and put online (prior to the corona virus),lectur record put onlin prior corona viru
1,anyth,"I’d say video record all of the classes so that you can rewatch them if you miss anything, or want to go over anything again - it’s very useful ",i’d say video record class rewatch miss anyth want go anyth it’ use
1,handwrit,Nothing! Maybe the lecturers handwriting...,noth mayb lectur handwrit
1,seminar,"I would like to have more seminars, my course is mainly lectures and I feel like seminars would change up what we do ",would like seminar cours mainli lectur feel like seminar would chang
1,complex,"My lecturers sometimes speed through complex topics, I cannot pause the lectures during in-person classes, so I would like it if complex topics were explained in more detail or more slowly, with more consideration for students who may be struggling. ",lectur sometim speed complex topic cannot paus lectur inperson class would like complex topic explain detail slowli consider student may struggl
1,focus,Shorter more focused lectures ,shorter focus lectur
1,worthwhil,"Lecturer talking around the slides, instead of just reading from them - to provide extra knowledge and make attending the lecture feel worthwhile ",lectur talk around slide instead read provid extra knowledg make attend lectur feel worthwhil
1,play,Ability to record (playing back what people said is a benefit of online learning because I’m an auditory learner so if clear enough I can play lectures back),abil record play back peopl said benefit onlin learn i’m auditori learner clear enough play lectur back
1,continu,"Take breaks in between long lectures, as it can be difficult to concentrate in a lecture that is continuous for 2 hours",take break long lectur difficult concentr lectur continu 2 hour
1,slide,I wish that some lectures were more interactive as sometimes lecturers just read off of the slides. ,wish lectur interact sometim lectur read slide
1,take,"Better resources for after class, all classes should have recordings posted afterwards not just some, because going over the material as much as possible has a massive impact on how students take in information, and sometimes it's easy to miss things out of your lecture notes because it's so difficult to take everything in",better resourc class class record post afterward go materi much possibl massiv impact student take inform sometim easi miss thing lectur note difficult take everyth
1,import,I wish lectures weren’t as rushed and lecturers took their time more to specify what information is really important to know for exams and which information is just additional that isn’t as important as this would really help when it comes to revision for my exams where there’s so much content to know.,wish lectur weren’t rush lectur took time specifi inform realli import know exam inform addit isn’t import would realli help come revis exam there’ much content know
1,longer,Longer lectures.,longer lectur
1,enthusiast,Only enthusiastic lecturers allowed ,enthusiast lectur allow
1,quit,"More practicality as it is quite boring and disengaging when lecturers just talk throughout the whole lecture whilst you're just sitting there. It is quite a lot of information to take in sometimes. Maybe, incorporate practical activities within the lecture to make it more engaging for all",practic quit bore disengag lectur talk throughout whole lectur whilst your sit quit lot inform take sometim mayb incorpor practic activ within lectur make engag
1,sometim,I would possibly schedule in longer lecture times as sometimes it does feel rushed and sometimes the lecturers do not finish teaching their content in time. ,would possibl schedul longer lectur time sometim feel rush sometim lectur finish teach content time
1,ish,Shorter as I struggle to concentrate for long lectures (2 hours ish),shorter struggl concentr long lectur 2 hour ish
1,randomli,Not have lectures point at people randomly for answers ,lectur point peopl randomli answer
1,person,Would like all in person lectures to be recorded ,would like person lectur record
1,they,That the lectures be longer as they’re isn’t enough time for questions ,lectur longer they’r isn’t enough time question
1,incas,Have them recorded incase I miss one due to illness ,record incas miss one due ill
1,complic,How fast the lecturers especially when things are complicated,fast lectur especi thing complic
1,panopto,Have the lecture uploaded to Panopto after class,lectur upload panopto class
1,back,Recorded lectures so you can go back over content ,record lectur go back content
1,section,"I wouldn’t, maybe having a section during lectures for Q+As",wouldn’t mayb section lectur qa
1,pick,Picking on people in seminars and lectures ,pick peopl seminar lectur
1,want,"Nothing, I would just prefer to attend lectures when I want to ",noth would prefer attend lectur want
1,opportun,Would like to have more opportunities to talk to the lecturers ,would like opportun talk lectur
1,get,"The coughing. Seriously, have more but shorter lecture. The lectures I have split into two one hour sessions, I find, get over more content and I don't seem to get distracted as easily. ",cough serious shorter lectur lectur split two one hour session find get content dont seem get distract easili
1,nois,Reduce the size of the classes as many of my modules had 300 people in the lecture theatre and some of them made noise and distracted those who engaged with the lecture.,reduc size class mani modul 300 peopl lectur theatr made nois distract engag lectur
1,third,"Shorter more often lectures, I lose attention span after the third hour! ",shorter often lectur lose attent span third hour
1,usual,More of the lecturers writing out notes on the board as they go in order to slow the pace down. Most usually use powerpoints but these usually go too fast for me to take notes ,lectur write note board go order slow pace usual use powerpoint usual go fast take note
1,consolid,To have more workshops so that the lecture material can be consolidated ,workshop lectur materi consolid
1,back,I wish they were all recorded too so I could go back to them,wish record could go back
1,speak,It'd like for there to be more opportunities to speak to professors in lectures. If there's something that i dont understand in the lecture it can often impact my understanding of the lecture so I'd be nice to speak to proffessors during breaks and after lectures. ,itd like opportun speak professor lectur there someth dont understand lectur often impact understand lectur id nice speak proffessor break lectur
1,long,Not as long lecturers- difficult to concentrate that long ,long lectur difficult concentr long
1,lectur,"Fewer lectures, or more engaging lectures. Lectures are far too passive to learn properly. And for my course (engineering maths) a PowerPoint kills the lecture for me because it makes it so much harder to take notes which makes me less engaged. A better technique for me is “chalk and talk” lectures where the lecturer talks through the content, writing key points on a board/on paper which is projected onto the screen with a camera.",fewer lectur engag lectur lectur far passiv learn properli cours engin math powerpoint kill lectur make much harder take note make less engag better techniqu “chalk talk” lectur lectur talk content write key point boardon paper project onto screen camera
1,halfway,Quick 2- 5 mins break halfway in between hour long lectures so still remain focused ,quick 2 5 min break halfway hour long lectur still remain focus
1,cours,More of them as most of my course has lectures and a few seminars. ,cours lectur seminar
1,later,"Make sure every class is recorded and uploaded to Panopto for later access (only some of my lecturers did this, and it could be very difficult going over lecture slides again at a later date - especially if they had minimal information on each slide!) ",make sure everi class record upload panopto later access lectur could difficult go lectur slide later date especi minim inform slide
1,spend,Lecturers spending more time explaining things ,lectur spend time explain thing
1,rather,I'd have smaller group learning so something like seminars rather than big lectures as I like discussion and engagement about topics rather than just sitting and listening to a lecturer speak,id smaller group learn someth like seminar rather big lectur like discuss engag topic rather sit listen lectur speak
1,top,I would make sure that every lecture given has provided lecture notes beforehand because otherwise it’s hard to keep on top of everything said and that can be a distraction from the lecture itself ,would make sure everi lectur given provid lectur note beforehand otherwis it’ hard keep top everyth said distract lectur
1,dwindl,"Maybe the length, prefer 45 minutes lectures, shorter practicals as my focus dwindles after a while",mayb length prefer 45 minut lectur shorter practic focu dwindl
1,read,Ensure lectures are more engaging as it often feels as thought the lecturer is reading off the PowerPoint; it feels like a waste of time to go to lectures if I they just read like that.,ensur lectur engag often feel thought lectur read powerpoint feel like wast time go lectur read like
1,ill,"For lectures to still be recorded, so that if you are ill you don't miss too much",lectur still record ill dont miss much
1,pleas,Nothing as there are also live lecture recordings so you can follow most of the class online or attend class if you please,noth also live lectur record follow class onlin attend class pleas
1,anytim,That they would be recorded so you can go back at anytime if you don’t understand something instead of having to always ask questions or google for the answer ,would record go back anytim don’t understand someth instead alway ask question googl answer
1,content,Work on lecture content rather than random content ,work lectur content rather random content
1,lectur,"more lectures broken into multiple one hour lectures rather than 1 two/three hour lecture if it is not necessary as I feel concentration levels peak and everyone is just sat there waiting to leave rather than focusing on the second half of the content, especially in dim warm lecture theatres where you easily feel more tired",lectur broken multipl one hour lectur rather 1 twothre hour lectur necessari feel concentr level peak everyon sat wait leav rather focus second half content especi dim warm lectur theatr easili feel tire
1,slightli,Slightly smaller lecture halls,slightli smaller lectur hall
1,record,recorded lectures!,record lectur
1,outcom,Some of the lectures could be more concise and directly address learning outcomes.,lectur could concis directli address learn outcom
1,isnt,I think in person lectures should be recorded (i know this isn't really changing their design) because it's hard to concentrate for a full hour.,think person lectur record know isnt realli chang design hard concentr full hour
1,overwhelm,Less information in each lecture as it can often be overwhelming ,less inform lectur often overwhelm
1,captur,"I wish all classes, including smaller tutorials and discussions were recorded using lecture capture to look back on during revision ",wish class includ smaller tutori discuss record use lectur captur look back revis
1,confsu,"Lecturers slow down, try not to cram too much into the lecture time as it’s confsuing and no one can keep up (particularly if there isn’t a recording to look back at later).",lectur slow tri cram much lectur time it’ confsu one keep particularli isn’t record look back later
1,shorter,Shorter lectures,shorter lectur
1,use,"Having lectures recorded for watching back is useful - only one of my courses provided this and I found it very useful for revision purposes, yet I understand that lecture attendance is negatively affected ",lectur record watch back use one cours provid found use revis purpos yet understand lectur attend neg affect
1,line,Make lectures available on line,make lectur avail line
1,pick,For lecturers to not pick people personally for student participation,lectur pick peopl person student particip
1,anoth,"More question and answer style, sometimes it can feel like we’re sitting through another lecture ",question answer style sometim feel like we’r sit anoth lectur
1,daunt,"Smaller amounts of people in the lecture halls, 300+ students is daunting and can sometimes make it hard to concentrate.",smaller amount peopl lectur hall 300 student daunt sometim make hard concentr
1,understand,"All lectures recorded and to be completed in our own time, I find it much easier to be able to pause if I don’t understand something until I understand it and then continue than get behind in a lecture. ",lectur record complet time find much easier abl paus don’t understand someth understand continu get behind lectur
1,record,Would prefer if more of my lectures were recorded as I struggle to concentrate on maths for 50 minutes at a time. Having them recorded allows me to have a break half way through and rewind if I didn’t understand something ,would prefer lectur record struggl concentr math 50 minut time record allow break half way rewind didn’t understand someth
1,modul,"More lectures per week for each module, currently it is only one lecture a week for each module during third year. ",lectur per week modul current one lectur week modul third year
1,ad,The lecturer adding more information to their lectures instead of just reading off the slides ,lectur ad inform lectur instead read slide
1,consist,More consistent lecturers ,consist lectur
1,slightli,Slightly shorter lecture with more time for questions ,slightli shorter lectur time question
1,realli,"Not let people come in half way through the lecture because there's a really noisy door in our lecture room, and the lecturer stops to hands out handouts and is just really frustrating as we have little contact hours as it is so don't understand how people can be late 😂",let peopl come half way lectur there realli noisi door lectur room lectur stop hand handout realli frustrat littl contact hour dont understand peopl late 😂
1,hour,"Lectures to be a maximum of 1 hour long instead of 2 hours because your concentration goes in a 2 hour lecture. More engaging than reading off lecture slides and having more examples and diagrams/case studies. More information to be taught in seminars/classroom style in small groups rather than lectures so it's more personal and you can ask questions to ensure you understand, it also allows you to get to know your teaching staff. ",lectur maximum 1 hour long instead 2 hour concentr goe 2 hour lectur engag read lectur slide exampl diagramscas studi inform taught seminarsclassroom style small group rather lectur person ask question ensur understand also allow get know teach staff
1,purpos,That they could be recorded for revision purposes. Sometimes it’s hard to catch up if you miss a lecture,could record revis purpos sometim it’ hard catch miss lectur
1,seminar,More seminars and less lectures (although we did generally have more seminars I think lots of the lectures could be done in a similar way and give us more opportunities to be engaged and take part individually) ,seminar less lectur although gener seminar think lot lectur could done similar way give us opportun engag take part individu
1,provid,Some lecturers don’t record or provide any notes/extra readings so I would ask them to provide something extra like that ,lectur don’t record provid notesextra read would ask provid someth extra like
1,week,I would like shorter lectures which maybe happen a few times a week. Right now we have three hour lecturers for each module one a week. I find that after completing half of the lecturer I start to disengage and lose focus ,would like shorter lectur mayb happen time week right three hour lectur modul one week find complet half lectur start disengag lose focu
1,break,Have more regular quick breaks (some of our lectures are 2 hrs with no break- it's hard to maintain concentration). ,regular quick break lectur 2 hr break hard maintain concentr
1,extrem,Fewer 9am lectures because I am often extremely tired at that time! ,fewer 9am lectur often extrem tire time
1,per,Less people per lecture,less peopl per lectur
1,resourc,Given the resources lecturers use so we can follow it better.,given resourc lectur use follow better
1,record,Would prefer if more of my lectures were recorded as I struggle to concentrate on maths for 50 minutes at a time. Having them recorded allows me to have a break half way through and rewind if I didn’t understand something ,would prefer lectur record struggl concentr math 50 minut time record allow break half way rewind didn’t understand someth
1,back,Not having 4 or 5 back to back lectures,4 5 back back lectur
1,behind,"need to be recorded, so that if you are ill or have to miss a class you are not behind",need record ill miss class behind
1,section,I wish there was a scheduled section for Q&A after lectures and more workshops on essay writing,wish schedul section qa lectur workshop essay write
1,depart,Make the content available online afterwards so if you miss it due to being ill you can catch up on it easily. Not everything is recorded by my department. ,make content avail onlin afterward miss due ill catch easili everyth record depart
1,avail,Lecture recordings available after the lecture ,lectur record avail lectur
1,quick,Slow down how quick they go though lecture content ,slow quick go though lectur content
1,seminar,More seminars and less lectures,seminar less lectur
1,enthusiasm,The lecturers to have enthusiasm,lectur enthusiasm
1,get,Fewer lectures because in a lecture hall with 400 people it’s very easy to get distracted or get behind,fewer lectur lectur hall 400 peopl it’ easi get distract get behind
1,therefor,Some of my lecturers aren’t the best and they talk a lot and therefore we don’t make it through all the slides in a 2 hour seminar. ,lectur aren’t best talk lot therefor don’t make slide 2 hour seminar
1,fall,More information on lecture slides so if you fall a bit behind you can read what was said ,inform lectur slide fall bit behind read said
1,inclin,"Have more smaller class sizes with lectures, even if it’s only once a month rather than having lectures with many students as I’m less inclined to ask for help. ",smaller class size lectur even it’ month rather lectur mani student i’m less inclin ask help
1,alway,Wish the lecturers wouldn’t always read off of the PowerPoint ,wish lectur wouldn’t alway read powerpoint
1,feedback,More options for lecturers to feedback on our work ,option lectur feedback work
1,burst,Making them short bursts rather than hours of lectures ,make short burst rather hour lectur
1,practic,"More practice questions, shorter lectures",practic question shorter lectur
1,happi,"Generally happy, perhaps more time with tutors rather than lectures ",gener happi perhap time tutor rather lectur
1,fewer,Fewer people in lectures ,fewer peopl lectur
1,lectur,"I would add short breaks halfway through lectures to keep students' attention for the whole lecture and try to encourage more student participation in lectures, as often I find I'm drifting off in lectures and not fully absorbing the content, but I didn't have this problem with breaks and I find it easier to stay focused when I have to work things out during the lecture rather than just copying.",would add short break halfway lectur keep student attent whole lectur tri encourag student particip lectur often find im drift lectur fulli absorb content didnt problem break find easier stay focus work thing lectur rather copi
1,onto,Upload recordings of live lectures onto blackboard  as my uni does not currently do this ,upload record live lectur onto blackboard uni current
1,tire,Maybe the length of them- as sometimes the 2 hour lectures can feel long and tiring. But this isn’t the case for all the time or all lectures.,mayb length sometim 2 hour lectur feel long tire isn’t case time lectur
1,mayb,Lectures should be online maybe,lectur onlin mayb
1,technic,Maybe make sure there is no technical difficulties happening in the lectures so you are able to watch them back later,mayb make sure technic difficulti happen lectur abl watch back later
1,what,Taking breaks in lectures to make sure we are understanding what's going on,take break lectur make sure understand what go
1,tool,recording the lectures so people can use it as a revision tool afterwards or if they miss a lecture they can catch up !!,record lectur peopl use revis tool afterward miss lectur catch
1,pick,Sometimes pick up the pace a little more during lectures,sometim pick pace littl lectur
1,model,"Rather than answering questions at the end of the lecture, break it down into stages. For example, if there was a lecture about the multiple models of memory, answer any questions about them after you have explained that particular model in the lecture so it is fresh in my mind rather than answering multiple questions about the different models all at the end. ",rather answer question end lectur break stage exampl lectur multipl model memori answer question explain particular model lectur fresh mind rather answer multipl question differ model end
1,consecut,No more than 4 consecutive hours of lectures.,4 consecut hour lectur
1,talkingemail,"I would encourage a more open relationship with lectures, as I have a large lecture cohort (400), there is never a level of confidence when talking/emailing them.",would encourag open relationship lectur larg lectur cohort 400 never level confid talkingemail
1,lectur,lecturers could video the lecture and upload it online so that you can re-listen to the lecture for revision or if you missed the lecture,lectur could video lectur upload onlin relisten lectur revis miss lectur
1,per,Less content per lecture/ expected content because 100+ per lecture is too many,less content per lectur expect content 100 per lectur mani
1,lectur,More lectures,lectur
1,except,Lack of opportunity for participation. Often in lectures you are not allowed to do anything except listen. ,lack opportun particip often lectur allow anyth except listen
1,inevit,Upload recordings in case of inevitable missed sessions,upload record case inevit miss session
1,lectur,To have more time per lectures as with the university strikes we had many lecturers trying to teach 3-4 lectures in a single lecture slot to compensate for what would be missed ,time per lectur univers strike mani lectur tri teach 34 lectur singl lectur slot compens would miss
1,frame,1 hour or an hour and a half lecture rather than very very long lectures in one time frame ,1 hour hour half lectur rather long lectur one time frame
1,catch,Record lectures so if they are missed I can catch up in my own time ,record lectur miss catch time
1,anxiou,No seminars just lectures because I’m anxious,seminar lectur i’m anxiou
1,easili,Possibly knowing when the lecturers are available more easily,possibl know lectur avail easili
1,via,"Test knowledge at the start of every lecture via a quiz of some sort, plus have a bit of a thinking discussion during lectures as having a person read off slides can be very boring.",test knowledg start everi lectur via quiz sort plu bit think discuss lectur person read slide bore
1,record,My in person classes aren’t typically recorded and it’s nice to have the recorded lectures so maybe having the lecture recorded could be nice.,person class aren’t typic record it’ nice record lectur mayb lectur record could nice
1,activ,Less lecture more time on other activities ,less lectur time activ
1,less,Less lecture ,less lectur
1,review,I would record the live lectures to allow students to review them later,would record live lectur allow student review later
1,without,less lecture without activity,less lectur without activ
1,go,I liked that lecture were recorded. I go to a small liberal arts school so lectures no matter if it is 16 or 75 students are not recorded. It was helpful knowing I could go back and watch past lectures.,like lectur record go small liber art school lectur matter 16 75 student record help know could go back watch past lectur
1,outlin,I would like to have live classes recorded so you could review afterwards. Other teachers have been also posting outlines of lectures online now which is helpful.,would like live class record could review afterward teacher also post outlin lectur onlin help
1,selfpac,More self-paced work instead of lectures,selfpac work instead lectur
1,base,More hands on learning based rather than lecture based classes,hand learn base rather lectur base class
1,frequenc,Reduce the frequency of lectures because even though I am fairly good at learning from lectures they are not the most effective way for me to learn. ,reduc frequenc lectur even though fairli good learn lectur effect way learn
1,straight,Less straight lecturing,less straight lectur
1,format,"Less lecture style format, more active learning ",less lectur style format activ learn
1,freeli,I do like the ability to have lecture videos posted online to take notes freely in my own time ,like abil lectur video post onlin take note freeli time
1,broken,Less time on lectures or have lectures be broken up because I can get distracted when lectures are long ,less time lectur lectur broken get distract lectur long
1,activepract,Shorter lectures with more active/practical application,shorter lectur activepract applic
1,go,I wish that my all of my professors would post some pre-class readings so that we would go into the lecture with a basic understanding of what we were going to learn instead of going in blindly. ,wish professor would post preclass read would go lectur basic understand go learn instead go blindli
1,record,Recorded lectures,record lectur
1,goe,Recorded lectures that can be rewatched are really helpful. Especially when you have a lecturer who goes too quickly. ,record lectur rewatch realli help especi lectur goe quickli
1,punish,Not punishing students for not being there. Record each lecture and post it if possible. ,punish student record lectur post possibl
1,250,"The size of classes, its hard to learn in a 250 person lecture hall",size class hard learn 250 person lectur hall
1,strictli,"In classes that are not strictly lecture based, I would prioritize class discussion over informal lectures or written exercises. ",class strictli lectur base would priorit class discuss inform lectur written exercis
1,bad,I wish less time was wasted on easier material and bad lectures. ,wish less time wast easier materi bad lectur
1,speechlik,"I’d eliminate long speech-like lectures, and add a whole lot more of projects.",i’d elimin long speechlik lectur add whole lot project
1,later,In person lectures could be recorded to make it easier to revise later,person lectur could record make easier revis later
2,slide,I would make them more about asking questions than presenting slides.,would make ask question present slide
2,por,"I would love to have smaller groups of students in each class, as in my course there are around 80 people in each class por some subjects and it makes it a bit hard to interact with teachers and ask questions sometimes.",would love smaller group student class cours around 80 peopl class por subject make bit hard interact teacher ask question sometim
2,engag,Be more engaging ,engag
2,workshop,Have workshops with less people so that tutors are able to engage with each student ,workshop less peopl tutor abl engag student
2,space,Allow for more space to ask questions in class ,allow space ask question class
2,passion,More passion from tutors to engage with me outside of a powerpoint,passion tutor engag outsid powerpoint
2,it,It’s scary to ask questions- it’s easier using zoom chat,it’ scari ask question it’ easier use zoom chat
2,opportun,More informal opportunities to interact with lecturers and ask questions ,inform opportun interact lectur ask question
2,socrat,I’d probably implement more Socratic engagement to force students to do the pre readings etc,i’d probabl implement socrat engag forc student pre read etc
2,100200,"Lectures would be for a much smaller group. Sometimes my lectures will have around 100-200 people, which makes it slightly difficult to engage or ask questions with the instructor. ",lectur would much smaller group sometim lectur around 100200 peopl make slightli difficult engag ask question instructor
2,tutorialseminarworkshop,"More tutorial/seminar/workshop based classes as opposed to lectures or self-guided material. They have better opportunity to ask questions, engage in discussion and work with peers ",tutorialseminarworkshop base class oppos lectur selfguid materi better opportun ask question engag discuss work peer
2,engag,More engaging,engag
2,engag,More engagement,engag
2,could,Some of them could be more engaging. ,could engag
2,paus,"More engaging content, more pauses, shorter courses",engag content paus shorter cours
2,question,More time for questions,time question
2,load,I would like them to be a little more engaging sometimes. But I do understand that it is very difficult to do that with loads of students. ,would like littl engag sometim understand difficult load student
2,colleagu,My colleagues are very loud during class and our professor doesn’t really answer questions so it would be nice if it was a quieter environment with more room for questions,colleagu loud class professor doesn’t realli answer question would nice quieter environ room question
2,aim,"Some courses are based only on lectures by the professor, I would improve that by including a mix of other class activities aimed at engaging with the topic ",cours base lectur professor would improv includ mix class activ aim engag topic
2,engag,More engagement ,engag
2,entertain,"I like when it’s entertaining, when the teacher asks questions ",like it’ entertain teacher ask question
2,ask,More time to ask questions,time ask question
2,belgium,More in class discussions. In Belgium the professor talks and students don’t ask many questions.,class discuss belgium professor talk student don’t ask mani question
2,belgium,Asking students more question like maybe with an app or something (as in Belgium in my Uni we are around 400 to 600 in the auditorium it would be impossible to ask questions in person),ask student question like mayb app someth belgium uni around 400 600 auditorium would imposs ask question person
2,ask,"I would give more chance to ask questions. In fact, in our course, no group chats are made. So it is complicated for the students to ask their questions.",would give chanc ask question fact cours group chat made complic student ask question
2,distract,"I would like to have more engaging lessons, because I am often distracted when we just have to listen. ",would like engag lesson often distract listen
2,nand,i’d like the courses to be more engaging \nand to have more q&as in class ,i’d like cours engag nand qa class
2,rais,I think more room for collaboration and q&a. It is harder in class to raise you hand then to ask an online question.,think room collabor qa harder class rais hand ask onlin question
2,span,Questions asked later so that they don’t take up class time. Also shorter lectures so my attention span lasts. ,question ask later don’t take class time also shorter lectur attent span last
2,activ,More engaging activities.,engag activ
2,engag,More engagement ,engag
2,engag,I would make the classes more engaging ,would make class engag
2,discut,I would like if they were more engaging and if there were more discutions and not just them saying a buch of information.,would like engag discut say buch inform
2,modul,Maybe the structure and the way a module is presented as sometimes is not as engaging as I would like it to be.,mayb structur way modul present sometim engag would like
2,ask,Make the classes smaller so I feel more confident asking questions - a plus about online classes is it’s easier to comment and ask questions than in person,make class smaller feel confid ask question plu onlin class it’ easier comment ask question person
2,opportun,"I would like to include more interactivity in lectures like some professors did online. (More opportunities to ask questions, more opportunities to discuss topics or readings, etc)",would like includ interact lectur like professor onlin opportun ask question opportun discuss topic read etc
2,exercic,I would make students participate more in exercices in order to engage them in the lecture,would make student particip exercic order engag lectur
2,make,"I would also make them more engaging. Some younger teachers make us take live quizzes like Kahoots, or organise small groups tutorials where they try and create a conversation, make the class engaging. 90% of the time it is just standard university lectures, the teacher reading their powerpoint and barely any interaction with the students.",would also make engag younger teacher make us take live quizz like kahoot organis small group tutori tri creat convers make class engag 90 time standard univers lectur teacher read powerpoint bare interact student
2,assign,"More engagement, more assignments ",engag assign
2,lire,Lire engaging classes ,lire engag class
